transactions_id,sale_date,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,sale_time
286,2022-10-05,92,Male,55,Electronics,2,25,27.75,50,22:56:00
876,2023-10-03,104,Male,43,Clothing,4,30,30,120,19:39:00
1201,2023-10-31,115,Male,56,Electronics,1,25,27.75,25,17:28:00
1286,2022-12-26,111,Male,55,Electronics,2,25,28.5,50,17:23:00
1876,2023-11-05,68,Male,43,Clothing,4,30,32.1,120,19:53:00
55,2023-09-28,57,Male,31,Beauty,4,30,31.8,120,20:32:00
428,2022-12-02,50,Female,40,Electronics,4,50,49.5,200,22:44:00
441,2023-11-06,85,Male,57,Beauty,4,300,351,1200,22:00:00
976,2023-10-08,56,Female,48,Beauty,2,300,345,600,19:50:00
1055,2022-10-23,97,Male,31,Beauty,4,30,37.5,120,21:35:00
1428,2023-09-09,96,Female,40,Electronics,4,50,57,200,18:44:00
1441,2023-10-04,63,Male,57,Beauty,4,300,354,1200,21:38:00
1976,2023-10-15,108,Female,48,Beauty,2,300,360,600,21:10:00
149,2023-10-14,73,Male,22,Clothing,3,25,27,75,17:52:00
227,2023-11-15,87,Male,36,Electronics,2,50,50.5,100,19:19:00
393,2022-10-19,85,Female,22,Beauty,2,500,595,1000,18:52:00
401,2023-12-03,51,Female,62,Clothing,1,300,372,300,19:03:00
546,2022-12-30,57,Female,36,Electronics,4,50,53.5,200,22:32:00
872,2023-12-10,113,Female,63,Beauty,3,25,24.75,75,22:18:00
914,2022-09-07,83,Female,59,Electronics,1,500,510,500,22:25:00
1149,2023-09-14,98,Male,22,Clothing,3,25,29.75,75,19:23:00
1227,2023-10-01,103,Male,36,Electronics,2,50,47.5,100,20:09:00
1393,2022-10-08,56,Female,22,Beauty,2,500,580,1000,17:24:00
1401,2022-10-01,85,Female,62,Clothing,1,300,294,300,21:20:00
1546,2022-12-18,93,Female,36,Electronics,4,50,48,200,19:06:00
1872,2022-11-22,57,Female,63,Beauty,3,25,26.25,75,17:02:00
1914,2023-11-05,70,Female,59,Electronics,1,500,510,500,17:49:00
310,2022-11-10,76,Female,28,Beauty,1,25,31,25,21:34:00
844,2023-10-09,95,Male,35,Clothing,3,50,62,150,17:54:00
852,2022-10-01,82,Female,41,Clothing,1,300,375,300,19:35:00
1310,2022-10-29,74,Female,28,Beauty,1,25,24.75,25,21:31:00
1844,2022-10-25,70,Male,35,Clothing,3,50,50.5,150,20:30:00
1852,2023-10-11,109,Female,41,Clothing,1,300,333,300,18:09:00
97,2022-11-26,112,Female,51,Beauty,2,500,555,1000,18:17:00
619,2023-10-09,56,Male,47,Electronics,4,25,26.25,100,18:10:00
948,2023-12-10,52,Female,23,Electronics,3,25,28.75,75,22:06:00
1097,2022-12-26,86,Female,51,Beauty,2,500,485,1000,20:53:00
1619,2022-10-20,61,Male,47,Electronics,4,25,24.25,100,18:07:00
1948,2023-09-17,100,Female,23,Electronics,3,25,24.5,75,21:09:00
456,2023-12-15,51,Male,57,Electronics,2,30,33.9,60,19:45:00
627,2022-10-24,79,Male,57,Clothing,1,50,55.5,50,18:14:00
1456,2022-09-02,85,Male,57,Electronics,2,30,37.2,60,18:49:00
1627,2022-11-18,84,Male,57,Clothing,1,50,60,50,17:21:00
22,2023-11-25,66,Male,18,Clothing,2,50,60.5,100,17:11:00
121,2023-10-07,110,Female,28,Electronics,4,50,54.5,200,18:57:00
431,2022-10-29,99,Male,63,Electronics,4,300,345,1200,22:02:00
1022,2023-09-05,69,Male,18,Clothing,2,50,52.5,100,17:49:00
1121,2022-11-23,95,Female,28,Electronics,4,50,50.5,200,21:10:00
1431,2023-09-28,114,Male,63,Electronics,4,300,312,1200,21:28:00
370,2023-10-24,61,Male,23,Electronics,2,30,34.8,60,21:04:00
711,2023-09-23,103,Male,26,Electronics,3,500,575,1500,22:26:00
754,2023-09-26,90,Female,43,Electronics,4,25,23.75,100,18:40:00
943,2022-11-05,90,Female,57,Clothing,4,300,318,1200,19:29:00
1370,2022-11-04,90,Male,23,Electronics,2,30,36,60,22:51:00
1711,2023-09-22,113,Male,26,Electronics,3,500,570,1500,20:33:00
1754,2022-12-01,107,Female,43,Electronics,4,25,28.5,100,21:03:00
1943,2023-11-17,108,Female,57,Clothing,4,300,321,1200,21:00:00
350,2022-11-20,61,Male,25,Beauty,3,25,28.5,75,17:41:00
786,2022-12-16,78,Male,48,Clothing,4,25,28.5,100,20:38:00
1350,2023-11-08,93,Male,25,Beauty,3,25,29.25,75,22:02:00
1786,2022-09-27,69,Male,48,Clothing,4,25,28.75,100,21:26:00
109,2023-09-06,94,Female,34,Electronics,4,500,560,2000,19:57:00
191,2023-12-22,71,Male,64,Beauty,1,25,28.25,25,21:24:00
1109,2023-12-13,114,Female,34,Electronics,4,500,590,2000,22:13:00
1191,2023-09-25,88,Male,64,Beauty,1,25,25,25,17:20:00
340,2023-09-19,54,Female,36,Clothing,4,300,294,1200,22:59:00
555,2022-12-14,103,Male,25,Beauty,1,300,360,300,19:35:00
826,2022-12-24,81,Female,46,Clothing,1,300,303,300,19:08:00
962,2023-12-15,76,Male,44,Clothing,2,30,35.1,60,22:02:00
1340,2023-10-30,92,Female,36,Clothing,4,300,348,1200,20:55:00
1555,2022-12-19,55,Male,25,Beauty,1,300,312,300,18:54:00
1826,2022-12-30,104,Female,46,Clothing,1,300,297,300,22:05:00
1962,2022-09-07,65,Male,44,Clothing,2,30,32.7,60,18:59:00
249,2022-09-28,109,Male,20,Clothing,1,50,53.5,50,20:17:00
1249,2022-12-10,95,Male,20,Clothing,1,50,60,50,21:44:00
922,2023-10-19,103,Male,41,Electronics,1,50,60.5,50,22:54:00
1922,2023-10-28,72,Male,41,Electronics,1,50,48.5,50,20:07:00
600,2023-10-09,64,Female,59,Beauty,2,500,525,1000,18:39:00
680,2022-12-01,110,Female,53,Clothing,3,300,330,900,22:04:00
770,2022-12-11,71,Male,32,Clothing,1,50,55,50,22:49:00
1600,2022-12-18,67,Female,59,Beauty,2,500,575,1000,17:44:00
1680,2023-09-03,72,Female,53,Clothing,3,300,324,900,17:12:00
1770,2023-11-30,65,Male,32,Clothing,1,50,56,50,20:08:00
60,2022-12-04,91,Male,30,Beauty,3,50,60.5,150,18:15:00
250,2022-12-24,91,Male,48,Electronics,1,50,60.5,50,23:00:00
516,2023-09-20,85,Male,30,Beauty,4,25,24.25,100,18:38:00
937,2022-10-18,50,Female,62,Beauty,1,500,510,500,19:57:00
1060,2022-11-12,71,Male,30,Beauty,3,50,57,150,18:29:00
1250,2022-11-19,96,Male,48,Electronics,1,50,48.5,50,20:39:00
1516,2022-11-09,54,Male,30,Beauty,4,25,24.5,100,17:19:00
1937,2022-09-07,52,Female,62,Beauty,1,500,620,500,17:57:00
318,2023-10-22,57,Male,61,Clothing,1,25,29.25,25,21:26:00
342,2023-11-05,85,Female,43,Clothing,4,500,500,2000,17:24:00
564,2023-09-12,114,Male,50,Electronics,2,50,55.5,100,20:14:00
767,2022-11-07,72,Male,39,Beauty,3,25,24.5,75,22:44:00
1318,2022-12-25,55,Male,61,Clothing,1,25,27,25,22:57:00
1342,2022-09-18,114,Female,43,Clothing,4,500,485,2000,23:00:00
1564,2022-10-04,115,Male,50,Electronics,2,50,49.5,100,22:55:00
1767,2022-12-10,87,Male,39,Beauty,3,25,28.25,75,17:35:00
503,2023-10-08,63,Male,45,Beauty,4,500,570,2000,20:06:00
869,2022-09-08,51,Male,37,Beauty,3,500,485,1500,22:16:00
1503,2022-10-17,67,Male,45,Beauty,4,500,605,2000,18:28:00
1869,2022-10-23,113,Male,37,Beauty,3,500,605,1500,19:51:00
126,2022-11-01,63,Female,28,Clothing,3,30,28.8,90,18:16:00
349,2023-12-04,78,Female,57,Beauty,1,50,48.5,50,17:05:00
440,2023-11-22,110,Male,64,Clothing,2,300,348,600,20:15:00
1126,2022-09-12,62,Female,28,Clothing,3,30,28.8,90,17:12:00
1349,2023-12-08,112,Female,57,Beauty,1,50,49.5,50,21:57:00
1440,2023-09-01,86,Male,64,Clothing,2,300,354,600,19:20:00
124,2022-12-24,83,Male,33,Clothing,4,500,515,2000,21:17:00
324,2022-11-15,54,Female,52,Electronics,3,50,49,150,17:52:00
677,2022-12-17,65,Female,19,Beauty,3,500,555,1500,21:13:00
1124,2023-10-06,83,Male,33,Clothing,4,500,515,2000,20:04:00
1324,2023-09-25,56,Female,52,Electronics,3,50,55,150,20:29:00
1677,2022-10-02,84,Female,19,Beauty,3,500,490,1500,20:51:00
30,2023-10-10,59,Female,39,Beauty,3,300,285,900,20:05:00
226,2022-09-23,69,Female,61,Clothing,1,50,57.5,50,17:02:00
229,2023-11-09,92,Male,58,Beauty,3,30,36.9,90,19:23:00
896,2023-12-30,56,Female,30,Electronics,2,25,30.75,50,19:17:00
959,2022-09-18,54,Female,42,Electronics,2,30,28.5,60,17:59:00
998,2023-10-21,61,Female,23,Beauty,4,25,30.5,100,17:32:00
1030,2022-11-27,96,Female,39,Beauty,3,300,309,900,18:02:00
1226,2023-11-30,102,Female,61,Clothing,1,50,51,50,17:52:00
1229,2023-11-02,62,Male,58,Beauty,3,30,34.5,90,21:08:00
1896,2022-11-05,87,Female,30,Electronics,2,25,30.75,50,20:19:00
1959,2022-10-08,95,Female,42,Electronics,2,30,34.2,60,19:56:00
1998,2023-10-20,90,Female,23,Beauty,4,25,24,100,19:53:00
12,2022-12-09,114,Male,35,Beauty,3,25,25.25,75,22:09:00
1012,2022-12-08,56,Male,35,Beauty,3,25,27.25,75,18:47:00
710,2022-09-03,71,Female,26,Electronics,3,500,495,1500,21:11:00
776,2023-09-08,109,Male,35,Clothing,3,30,30.9,90,18:57:00
817,2022-10-05,87,Male,30,Beauty,4,50,49,200,21:12:00
1710,2022-10-23,104,Female,26,Electronics,3,500,610,1500,20:14:00
1776,2022-10-23,111,Male,35,Clothing,3,30,32.1,90,20:07:00
1817,2022-09-11,82,Male,30,Beauty,4,50,50,200,21:22:00
334,2022-10-16,103,Male,31,Electronics,3,300,360,900,20:37:00
343,2022-11-09,68,Male,21,Electronics,2,25,30,50,18:44:00
628,2023-12-23,66,Female,19,Beauty,4,50,59.5,200,18:00:00
983,2022-10-10,61,Female,29,Clothing,1,300,345,300,20:12:00
1334,2022-09-21,60,Male,31,Electronics,3,300,366,900,20:37:00
1343,2023-10-21,87,Male,21,Electronics,2,25,28.5,50,20:10:00
1628,2022-12-28,51,Female,19,Beauty,4,50,58.5,200,22:23:00
1983,2022-12-21,114,Female,29,Clothing,1,300,303,300,21:38:00
141,2022-11-01,54,Female,22,Electronics,1,50,59,50,19:26:00
145,2022-11-06,64,Female,39,Clothing,3,25,27.5,75,19:21:00
507,2022-12-11,52,Female,37,Electronics,3,500,485,1500,21:40:00
841,2022-12-18,108,Male,31,Electronics,4,25,28.5,100,20:58:00
898,2023-09-17,53,Female,42,Clothing,3,30,35.1,90,20:55:00
951,2022-09-18,58,Male,33,Beauty,2,50,57.5,100,21:35:00
1141,2023-09-17,65,Female,22,Electronics,1,50,58,50,19:13:00
1145,2023-09-01,87,Female,39,Clothing,3,25,31,75,19:19:00
1507,2022-12-27,95,Female,37,Electronics,3,500,520,1500,22:14:00
1841,2023-11-14,94,Male,31,Electronics,4,25,28.25,100,18:55:00
1898,2023-11-13,81,Female,42,Clothing,3,30,35.1,90,18:17:00
1951,2022-12-03,54,Male,33,Beauty,2,50,59.5,100,18:56:00
181,2023-11-06,79,Male,19,Electronics,4,300,327,1200,19:59:00
1181,2022-11-06,84,Male,19,Electronics,4,300,354,1200,18:28:00
784,2023-10-18,71,Female,34,Electronics,1,500,610,500,22:44:00
1784,2023-12-28,100,Female,34,Electronics,1,500,500,500,20:58:00
20,2023-12-12,85,Male,22,Clothing,3,300,345,900,21:35:00
690,2023-12-19,91,Female,52,Clothing,3,300,324,900,18:39:00
1020,2022-11-22,86,Male,22,Clothing,3,300,300,900,18:30:00
1690,2023-09-05,101,Female,52,Clothing,3,300,369,900,17:36:00
47,2022-10-22,96,Female,40,Beauty,3,500,600,1500,17:22:00
405,2022-10-17,79,Female,25,Clothing,4,300,324,1200,17:55:00
1047,2022-12-04,84,Female,40,Beauty,3,500,490,1500,21:53:00
1405,2023-10-28,91,Female,25,Clothing,4,300,342,1200,20:08:00
205,2022-11-22,88,Female,43,Clothing,1,25,25.5,25,17:20:00
512,2022-12-06,56,Female,57,Beauty,1,25,9.5,25,18:00:00
565,2023-09-05,75,Female,45,Beauty,2,30,9,60,20:24:00
761,2022-11-14,64,Female,33,Clothing,1,500,275,500,22:16:00
762,2023-11-27,56,Female,24,Electronics,2,25,10.25,50,17:49:00
950,2022-09-22,75,Male,36,Clothing,3,300,144,900,21:27:00
1205,2022-11-25,97,Female,43,Clothing,1,25,7.25,25,19:19:00
1512,2023-12-20,105,Female,57,Beauty,1,25,13.25,25,20:05:00
1565,2023-09-04,74,Female,45,Beauty,2,30,11.1,60,20:45:00
1761,2023-12-09,72,Female,33,Clothing,1,500,200,500,18:46:00
1762,2023-11-15,81,Female,24,Electronics,2,25,11,50,18:43:00
1950,2022-12-04,50,Male,36,Clothing,3,300,84,900,19:23:00
86,2023-09-29,69,Male,19,Beauty,3,30,15.6,90,18:55:00
173,2023-12-19,85,Male,64,Electronics,4,30,14.1,120,17:30:00
1086,2023-09-14,84,Male,19,Beauty,3,30,16.5,90,19:50:00
1173,2022-12-04,70,Male,64,Electronics,4,30,15,120,21:03:00
595,2022-10-15,65,Female,18,Clothing,4,500,210,2000,21:35:00
827,2023-10-28,96,Male,61,Beauty,3,300,165,900,19:24:00
965,2022-11-27,84,Male,22,Clothing,4,50,13,200,21:45:00
1595,2023-10-04,115,Female,18,Clothing,4,500,255,2000,17:44:00
1827,2022-11-09,62,Male,61,Beauty,3,300,132,900,20:02:00
1965,2022-12-12,93,Male,22,Clothing,4,50,21.5,200,20:03:00
388,2022-12-03,60,Male,50,Electronics,1,25,12.25,25,19:04:00
631,2023-10-22,92,Male,56,Electronics,3,30,16.5,90,22:18:00
1388,2023-10-13,89,Male,50,Electronics,1,25,6.75,25,18:12:00
1631,2022-11-01,75,Male,56,Electronics,3,30,12.3,90,19:11:00
554,2022-12-06,94,Female,46,Beauty,3,50,13,150,21:04:00
812,2023-10-02,89,Male,19,Electronics,3,25,11.25,75,17:45:00
1554,2023-11-27,83,Female,46,Beauty,3,50,15.5,150,19:55:00
1812,2023-10-25,85,Male,19,Electronics,3,25,12,75,22:19:00
58,2023-09-16,53,Male,18,Clothing,4,300,75,1200,19:18:00
952,2022-12-21,69,Female,57,Clothing,1,25,13.25,25,18:09:00
1058,2022-10-30,100,Male,18,Clothing,4,300,153,1200,18:31:00
1952,2022-12-17,114,Female,57,Clothing,1,25,13.5,25,22:13:00
345,2022-12-07,104,Male,62,Electronics,1,30,13.5,30,18:56:00
458,2023-11-28,110,Female,39,Electronics,4,25,7,100,21:35:00
582,2022-09-30,110,Male,35,Clothing,3,300,75,900,21:38:00
963,2023-10-19,76,Female,55,Beauty,1,50,13,50,18:24:00
1345,2022-09-29,98,Male,62,Electronics,1,30,11.4,30,17:50:00
1458,2023-10-09,95,Female,39,Electronics,4,25,9.75,100,19:21:00
1582,2023-10-17,56,Male,35,Clothing,3,300,114,900,19:12:00
1963,2022-12-12,115,Female,55,Beauty,1,50,20.5,50,20:56:00
369,2023-12-13,111,Male,23,Electronics,3,500,215,1500,19:42:00
706,2022-09-04,66,Male,51,Electronics,4,25,8,100,22:19:00
747,2022-10-21,51,Male,23,Beauty,1,30,9.3,30,18:12:00
1369,2022-10-10,64,Male,23,Electronics,3,500,180,1500,21:14:00
1706,2022-10-16,57,Male,51,Electronics,4,25,11.75,100,18:04:00
1747,2023-09-05,87,Male,23,Beauty,1,30,16.2,30,18:22:00
533,2022-11-13,92,Male,19,Electronics,3,500,155,1500,17:19:00
1533,2022-10-29,67,Male,19,Electronics,3,500,255,1500,19:35:00
169,2022-11-28,73,Male,18,Beauty,3,500,145,1500,18:47:00
645,2022-12-14,51,Female,35,Electronics,4,30,11.1,120,22:11:00
968,2023-12-18,101,Female,48,Clothing,3,300,120,900,20:34:00
997,2023-10-01,51,Male,52,Beauty,3,30,15,90,20:36:00
1169,2022-09-25,101,Male,18,Beauty,3,500,255,1500,17:12:00
1645,2023-10-12,109,Female,35,Electronics,4,30,9,120,17:27:00
1968,2022-09-21,75,Female,48,Clothing,3,300,153,900,19:09:00
1997,2023-10-29,99,Male,52,Beauty,3,30,10.2,90,21:09:00
57,2022-10-11,64,Female,63,Beauty,1,30,10.2,30,20:12:00
137,2022-09-10,66,Male,46,Beauty,2,500,125,1000,20:42:00
778,2023-12-13,105,Female,47,Beauty,4,25,13.75,100,18:28:00
1057,2023-09-19,114,Female,63,Beauty,1,30,15.9,30,22:31:00
1137,2022-11-05,104,Male,46,Beauty,2,500,145,1000,22:34:00
1778,2023-12-30,94,Female,47,Beauty,4,25,11.25,100,19:57:00
599,2023-12-10,82,Female,28,Beauty,2,50,24.5,100,19:07:00
938,2022-09-16,103,Male,49,Clothing,4,50,23,200,17:55:00
1599,2022-10-24,110,Female,28,Beauty,2,50,20.5,100,17:23:00
1938,2022-10-12,76,Male,49,Clothing,4,50,13.5,200,20:15:00
234,2023-12-09,64,Female,62,Electronics,2,25,13.75,50,17:42:00
1234,2023-09-07,78,Female,62,Electronics,2,25,8.25,50,17:46:00
410,2023-10-31,64,Female,29,Clothing,2,50,14.5,100,19:41:00
417,2023-10-01,109,Male,43,Electronics,3,300,162,900,22:03:00
581,2022-12-15,103,Female,48,Beauty,2,30,13.8,60,21:16:00
1410,2022-10-16,72,Female,29,Clothing,2,50,22.5,100,18:47:00
1417,2022-12-26,54,Male,43,Electronics,3,300,147,900,17:43:00
1581,2022-12-20,108,Female,48,Beauty,2,30,9.9,60,18:57:00
74,2023-10-05,56,Female,18,Beauty,4,500,205,2000,19:50:00
87,2022-09-07,104,Female,28,Beauty,2,50,15.5,100,18:09:00
803,2022-10-25,60,Male,39,Clothing,4,25,6.75,100,17:16:00
1074,2022-10-04,67,Female,18,Beauty,4,500,230,2000,20:18:00
1087,2022-11-08,81,Female,28,Beauty,2,50,15,100,23:00:00
1803,2023-12-26,101,Male,39,Clothing,4,25,8.5,100,19:36:00
424,2023-12-20,101,Male,57,Beauty,4,300,147,1200,19:21:00
641,2023-12-25,105,Female,40,Electronics,1,300,144,300,18:30:00
918,2023-10-13,114,Female,42,Electronics,3,30,16.2,90,21:59:00
1424,2023-09-05,54,Male,57,Beauty,4,300,111,1200,21:32:00
1641,2022-09-01,65,Female,40,Electronics,1,300,165,300,17:41:00
1918,2022-12-10,56,Female,42,Electronics,3,30,13.2,90,21:57:00
1,2022-12-16,50,Male,34,Beauty,3,50,16,150,19:10:00
95,2022-11-06,103,Female,32,Clothing,2,30,7.5,60,19:57:00
171,2022-10-14,109,Female,52,Clothing,3,300,126,900,20:10:00
1001,2023-09-01,99,Male,34,Beauty,3,50,22,150,20:11:00
1095,2022-09-05,56,Female,32,Clothing,2,30,9.9,60,17:56:00
1171,2022-10-05,87,Female,52,Clothing,3,300,84,900,21:05:00
156,2022-12-02,60,Female,43,Clothing,4,25,7,100,19:34:00
493,2022-12-01,95,Male,41,Beauty,2,25,7.75,50,20:10:00
1156,2022-12-26,68,Female,43,Clothing,4,25,13.5,100,21:10:00
1493,2023-11-26,58,Male,41,Beauty,2,25,6.75,50,21:49:00
115,2022-09-02,67,Male,51,Clothing,3,500,255,1500,19:21:00
715,2022-10-11,55,Female,42,Beauty,4,25,6.25,100,20:57:00
1115,2023-09-21,99,Male,51,Clothing,3,500,180,1500,17:41:00
1715,2022-12-30,89,Female,42,Beauty,4,25,9.75,100,19:35:00
267,2022-11-19,84,Female,32,Beauty,3,30,12,90,17:53:00
362,2023-09-27,101,Male,50,Clothing,1,25,10.25,25,22:43:00
856,2022-11-05,102,Male,54,Electronics,4,30,9.3,120,17:43:00
1267,2022-12-23,91,Female,32,Beauty,3,30,9.6,90,21:03:00
1362,2023-11-21,104,Male,50,Clothing,1,25,11,25,18:53:00
1856,2023-12-20,114,Male,54,Electronics,4,30,16.2,120,21:34:00
84,2023-11-10,89,Female,38,Electronics,3,30,10.2,90,17:17:00
795,2023-10-03,71,Male,57,Electronics,1,300,102,300,19:51:00
1084,2022-10-23,93,Female,38,Electronics,3,30,7.8,90,20:37:00
1795,2023-12-29,86,Male,57,Electronics,1,300,105,300,18:50:00
24,2023-12-14,59,Female,49,Clothing,1,300,87,300,22:59:00
215,2022-10-03,101,Male,58,Clothing,3,500,145,1500,21:20:00
739,2023-10-14,57,Male,36,Beauty,1,25,10.25,25,17:09:00
1024,2023-12-03,72,Female,49,Clothing,1,300,126,300,21:51:00
1215,2022-11-19,107,Male,58,Clothing,3,500,130,1500,20:44:00
1739,2023-10-25,67,Male,36,Beauty,1,25,11.25,25,17:52:00
289,2023-09-09,107,Male,53,Electronics,2,30,8.1,60,20:29:00
741,2022-12-24,53,Male,48,Clothing,1,300,141,300,22:30:00
810,2022-12-01,76,Male,59,Electronics,4,25,13.75,100,18:04:00
1289,2023-10-10,83,Male,53,Electronics,2,30,16.2,60,19:35:00
1741,2023-09-02,70,Male,48,Clothing,1,300,132,300,20:47:00
1810,2023-09-22,106,Male,59,Electronics,4,25,13.5,100,18:29:00
266,2022-09-12,66,Female,19,Electronics,2,30,14.4,60,18:26:00
389,2022-11-11,109,Male,21,Clothing,2,25,12.25,50,19:06:00
1266,2023-09-03,79,Female,19,Electronics,2,30,15.6,60,20:08:00
1389,2023-09-27,60,Male,21,Clothing,2,25,9.5,50,18:11:00
112,2023-12-25,57,Male,37,Clothing,3,500,165,1500,18:44:00
566,2022-11-26,106,Female,64,Clothing,1,30,8.4,30,19:15:00
608,2022-12-07,112,Female,55,Electronics,3,500,200,1500,22:19:00
1112,2022-12-22,94,Male,37,Clothing,3,500,180,1500,17:11:00
1566,2022-10-03,56,Female,64,Clothing,1,30,15.6,30,18:17:00
1608,2023-09-26,87,Female,55,Electronics,3,500,265,1500,21:01:00
348,2022-10-17,83,Female,35,Electronics,2,300,147,600,20:20:00
1348,2023-10-25,79,Female,35,Electronics,2,300,87,600,17:21:00
199,2023-10-26,53,Male,45,Beauty,3,500,135,1500,21:34:00
258,2023-12-29,109,Female,37,Clothing,1,50,22,50,17:40:00
485,2022-11-08,101,Male,24,Electronics,1,30,11.4,30,17:30:00
576,2023-12-25,113,Female,33,Beauty,3,50,20,150,17:30:00
1199,2023-12-16,110,Male,45,Beauty,3,500,190,1500,17:46:00
1258,2022-12-03,64,Female,37,Clothing,1,50,21.5,50,20:27:00
1485,2022-09-24,66,Male,24,Electronics,1,30,15.6,30,18:29:00
1576,2022-12-14,108,Female,33,Beauty,3,50,27.5,150,18:34:00
65,2022-12-11,84,Male,51,Electronics,4,500,160,2000,20:03:00
311,2023-11-20,61,Female,32,Beauty,4,25,9.75,100,21:01:00
791,2022-09-04,106,Female,51,Beauty,1,25,11.75,25,16:28:00
971,2023-12-30,64,Female,27,Electronics,4,50,26.5,200,16:50:00
999,2022-12-14,110,Female,36,Electronics,3,50,21.5,150,16:45:00
1065,2023-10-24,76,Male,51,Electronics,4,500,175,2000,15:16:00
1311,2023-11-24,84,Female,32,Beauty,4,25,9.25,100,15:22:00
1791,2022-10-06,87,Female,51,Beauty,1,25,7,25,14:52:00
1971,2022-09-12,90,Female,27,Electronics,4,50,19,200,16:19:00
1999,2022-11-12,61,Female,36,Electronics,3,50,13,150,13:06:00
395,2022-12-01,76,Male,50,Electronics,2,500,175,1000,15:00:00
535,2023-11-20,59,Male,47,Beauty,3,30,16.2,90,13:46:00
580,2022-11-14,104,Female,31,Clothing,3,500,200,1500,14:44:00
712,2023-09-12,108,Female,57,Beauty,2,25,11.5,50,14:15:00
868,2023-12-04,110,Female,25,Electronics,1,300,111,300,13:39:00
1395,2023-09-10,91,Male,50,Electronics,2,500,130,1000,14:18:00
1535,2023-12-18,52,Male,47,Beauty,3,30,9.9,90,15:31:00
1580,2023-09-21,105,Female,31,Clothing,3,500,250,1500,15:47:00
1712,2023-11-25,92,Female,57,Beauty,2,25,8.75,50,16:37:00
1868,2022-12-06,78,Female,25,Electronics,1,300,138,300,16:23:00
531,2022-10-08,105,Male,31,Electronics,1,500,275,500,12:30:00
550,2023-09-27,80,Male,40,Clothing,3,300,90,900,16:58:00
1531,2022-09-22,56,Male,31,Electronics,1,500,250,500,13:19:00
1550,2022-09-30,73,Male,40,Clothing,3,300,147,900,13:11:00
392,2022-12-21,77,Male,27,Clothing,2,300,78,600,13:11:00
453,2022-10-14,90,Female,26,Clothing,2,500,265,1000,14:45:00
540,2022-12-22,79,Female,46,Electronics,3,300,87,900,16:17:00
625,2022-12-25,68,Male,31,Clothing,1,300,123,300,13:36:00
1392,2022-09-12,70,Male,27,Clothing,2,300,90,600,12:28:00
1453,2023-10-14,113,Female,26,Clothing,2,500,205,1000,13:24:00
1540,2023-10-12,115,Female,46,Electronics,3,300,147,900,16:51:00
1625,2023-09-27,52,Male,31,Clothing,1,300,147,300,16:36:00
244,2023-09-14,101,Male,28,Beauty,2,50,20.5,100,13:57:00
355,2022-09-23,96,Female,55,Electronics,1,500,260,500,13:42:00
468,2022-12-05,86,Male,40,Electronics,1,25,12.25,25,14:32:00
700,2022-09-01,61,Male,36,Electronics,4,500,250,2000,15:07:00
752,2023-09-20,79,Male,29,Clothing,2,50,13,100,16:06:00
828,2022-11-24,76,Female,33,Electronics,4,300,132,1200,15:54:00
1244,2022-12-11,100,Male,28,Beauty,2,50,19.5,100,16:47:00
1355,2023-09-17,107,Female,55,Electronics,1,500,155,500,13:19:00
1468,2023-11-08,73,Male,40,Electronics,1,25,9.75,25,13:14:00
1700,2023-09-27,87,Male,36,Electronics,4,500,210,2000,16:10:00
1752,2023-10-21,79,Male,29,Clothing,2,50,14.5,100,13:01:00
1828,2022-10-14,99,Female,33,Electronics,4,300,165,1200,14:14:00
80,2023-10-22,82,Female,64,Clothing,2,30,12.3,60,16:51:00
214,2022-11-05,53,Male,20,Beauty,2,30,8.1,60,16:31:00
361,2022-09-12,112,Female,34,Electronics,4,300,81,1200,16:37:00
526,2022-11-19,65,Male,33,Clothing,2,50,19.5,100,12:47:00
1080,2022-12-08,70,Female,64,Clothing,2,30,13.2,60,13:31:00
1214,2023-11-18,50,Male,20,Beauty,2,30,11.1,60,14:24:00
1361,2023-09-12,89,Female,34,Electronics,4,300,153,1200,16:00:00
1526,2022-09-25,84,Male,33,Clothing,2,50,26.5,100,15:06:00
265,2022-11-24,80,Male,55,Clothing,3,300,132,900,12:12:00
586,2023-12-20,84,Male,50,Electronics,1,50,21.5,50,14:57:00
1265,2022-11-05,86,Male,55,Clothing,3,300,111,900,14:35:00
1586,2022-11-04,59,Male,50,Electronics,1,50,14,50,16:25:00
336,2023-11-04,67,Female,52,Beauty,3,50,25,150,13:05:00
571,2022-10-20,87,Female,41,Electronics,1,50,16,50,12:51:00
1336,2022-09-23,74,Female,52,Beauty,3,50,21.5,150,13:27:00
1571,2022-11-08,105,Female,41,Electronics,1,50,25,50,14:55:00
9,2022-12-02,85,Male,63,Electronics,2,300,78,600,13:12:00
552,2022-10-29,85,Female,49,Electronics,3,25,9.75,75,13:32:00
771,2023-12-24,70,Male,24,Electronics,2,25,11.75,50,12:23:00
1009,2023-09-22,88,Male,63,Electronics,2,300,78,600,14:18:00
1552,2022-09-25,55,Female,49,Electronics,3,25,13,75,12:11:00
1771,2023-09-13,108,Male,24,Electronics,2,25,10.75,50,13:41:00
496,2022-12-12,91,Male,23,Clothing,2,300,141,600,13:07:00
701,2023-11-29,93,Female,52,Beauty,2,30,14.1,60,16:33:00
1496,2022-09-03,110,Male,23,Clothing,2,300,120,600,15:05:00
